BUILDINGUUID,CONFERENCEROOMUUID,CONFERENCEROOMNAME,CONFERENCEROOMCAPACITY,WEEKLYBOOKEDHOURS
0106aec8-4d0d-4bc5-a6eb-8b67f732634d,2bef9632-ecbc-11e9-9fd6-0e085323069c,05H,12,2.500000
0106aec8-4d0d-4bc5-a6eb-8b67f732634d,5f4225b4-ecbb-11e9-9974-0e085323069c,05B,4,5.500000
0106aec8-4d0d-4bc5-a6eb-8b67f732634d,7a93fffe-ecbb-11e9-943e-0e085323069c,05C,4,0.500000
0106aec8-4d0d-4bc5-a6eb-8b67f732634d,bb4e2a1a-ecbb-11e9-943e-0e085323069c,05E,10,3.000000
0106aec8-4d0d-4bc5-a6eb-8b67f732634d,ca48ce0e-ecba-11e9-ad22-0e085323069c,05A,14,9.500000
0106aec8-4d0d-4bc5-a6eb-8b67f732634d,ffc4ce4c-ecbb-11e9-bd8a-0e085323069c,05G,18,8.500000
011d4d16-2fbb-4846-9142-a29d25a9115f,0a5453a2-02a0-11e9-bc57-0af5174e198c,03G,4,8.500000
011d4d16-2fbb-4846-9142-a29d25a9115f,1cf1504c-033a-11e9-8be7-0af5174e198c,04G,4,14.000000
011d4d16-2fbb-4846-9142-a29d25a9115f,2333327c-028b-11e9-8bd3-0af5174e198c,03A,10,19.500000
011d4d16-2fbb-4846-9142-a29d25a9115f,253ce26a-028c-11e9-aa05-0af5174e198c,03D,10,11.500000
011d4d16-2fbb-4846-9142-a29d25a9115f,372f3140-033a-11e9-861e-0af5174e198c,04H,4,24.000000
011d4d16-2fbb-4846-9142-a29d25a9115f,5c9bfa78-0338-11e9-86a0-0af5174e198c,03K,10,6.500000
011d4d16-2fbb-4846-9142-a29d25a9115f,6080e5e8-033a-11e9-8ed0-0af5174e198c,04J,10,13.000000
011d4d16-2fbb-4846-9142-a29d25a9115f,61359a0c-0339-11e9-8d1f-0af5174e198c,04A,10,11.500000
011d4d16-2fbb-4846-9142-a29d25a9115f,6b499436-028e-11e9-ba85-0af5174e198c,03E,4,15.500000
011d4d16-2fbb-4846-9142-a29d25a9115f,7d6d79e2-0339-11e9-a481-0af5174e198c,04B,10,5.000000
011d4d16-2fbb-4846-9142-a29d25a9115f,87fb50fe-033a-11e9-8872-0af5174e198c,04K,4,14.500000
011d4d16-2fbb-4846-9142-a29d25a9115f,89b61648-0337-11e9-b531-0af5174e198c,03H,24,9.000000
011d4d16-2fbb-4846-9142-a29d25a9115f,96d846f0-0339-11e9-9fdd-0af5174e198c,04C,4,16.000000
011d4d16-2fbb-4846-9142-a29d25a9115f,98b73f2a-028b-11e9-8765-0af5174e198c,03B,4,18.000000
011d4d16-2fbb-4846-9142-a29d25a9115f,a6407ac6-033a-11e9-ba46-0af5174e198c,04L,10,11.500000
011d4d16-2fbb-4846-9142-a29d25a9115f,aede5da4-0337-11e9-bb8a-0af5174e198c,03J,10,9.500000
011d4d16-2fbb-4846-9142-a29d25a9115f,b0410c02-029f-11e9-a649-0af5174e198c,03F,10,4.000000
011d4d16-2fbb-4846-9142-a29d25a9115f,ba56f5bc-033a-11e9-b916-0af5174e198c,04M,12,6.000000
011d4d16-2fbb-4846-9142-a29d25a9115f,ba9e833e-0338-11e9-9652-0af5174e198c,03L,12,12.000000
011d4d16-2fbb-4846-9142-a29d25a9115f,bd995d74-0339-11e9-bfcd-0af5174e198c,04D,8,13.500000
011d4d16-2fbb-4846-9142-a29d25a9115f,d78c89b8-0339-11e9-9046-0af5174e198c,04E,4,15.500000
011d4d16-2fbb-4846-9142-a29d25a9115f,de395e86-0338-11e9-b20e-0af5174e198c,03M,8,37.000000
011d4d16-2fbb-4846-9142-a29d25a9115f,e20d4be2-028b-11e9-afbf-0af5174e198c,03C,8,20.500000
011d4d16-2fbb-4846-9142-a29d25a9115f,e2f61d2c-033a-11e9-bb03-0af5174e198c,04N,8,8.000000
011d4d16-2fbb-4846-9142-a29d25a9115f,f3aa6aa2-0339-11e9-b907-0af5174e198c,04F,10,19.000000
02108548-f3d2-411c-9599-ba3d3857e1fc,03bcda4e-74f9-11e8-8399-0ac77f0f6524,4J,10,38.000000
02108548-f3d2-411c-9599-ba3d3857e1fc,115dbdfc-74fa-11e8-a928-0ac77f0f6524,4U,10,38.500000
02108548-f3d2-411c-9599-ba3d3857e1fc,1d879a0a-74f8-11e8-abd0-0ac77f0f6524,4D,4,23.000000
02108548-f3d2-411c-9599-ba3d3857e1fc,29d98668-74fa-11e8-8b3e-0ac77f0f6524,4T,10,25.500000
02108548-f3d2-411c-9599-ba3d3857e1fc,3a79354c-74f8-11e8-ae54-0ac77f0f6524,4E,4,32.500000
02108548-f3d2-411c-9599-ba3d3857e1fc,3ba8ae5a-74fa-11e8-8b3e-0ac77f0f6524,4S,10,25.000000
02108548-f3d2-411c-9599-ba3d3857e1fc,3f4a35de-74f9-11e8-9100-0ac77f0f6524,4M,24,43.000000
02108548-f3d2-411c-9599-ba3d3857e1fc,6edb6864-74f8-11e8-bdf1-0ac77f0f6524,4F,10,31.000000
02108548-f3d2-411c-9599-ba3d3857e1fc,722e8e5a-74f9-11e8-ac3d-0ac77f0f6524,4O,3,10.500000
02108548-f3d2-411c-9599-ba3d3857e1fc,7e8bf2fe-74fa-11e8-80d3-0ac77f0f6524,4P,4,15.000000
02108548-f3d2-411c-9599-ba3d3857e1fc,82cab204-74f7-11e8-9fe0-0ac77f0f6524,4A,10,40.500000
02108548-f3d2-411c-9599-ba3d3857e1fc,8edc6d82-74fa-11e8-aa68-0ac77f0f6524,4R,10,21.000000
02108548-f3d2-411c-9599-ba3d3857e1fc,9dbf7d5a-74f8-11e8-ae54-0ac77f0f6524,4G,8,24.000000
02108548-f3d2-411c-9599-ba3d3857e1fc,a2558402-74fa-11e8-9a82-0ac77f0f6524,4Q,4,22.500000
02108548-f3d2-411c-9599-ba3d3857e1fc,ba87f228-74f8-11e8-8b5b-0ac77f0f6524,4H,10,34.000000
02108548-f3d2-411c-9599-ba3d3857e1fc,be72fa6c-74f9-11e8-8dd7-0ac77f0f6524,4N,3,28.000000
02108548-f3d2-411c-9599-ba3d3857e1fc,d47026d4-74f7-11e8-bbea-0ac77f0f6524,4B,4,24.000000
02108548-f3d2-411c-9599-ba3d3857e1fc,d4e51f38-74f8-11e8-ab0d-0ac77f0f6524,4I,4,26.500000
02108548-f3d2-411c-9599-ba3d3857e1fc,dfd67814-74f9-11e8-b17d-0ac77f0f6524,4W,8,12.500000
02108548-f3d2-411c-9599-ba3d3857e1fc,ed87c56e-74f7-11e8-92e7-0ac77f0f6524,4C,4,35.000000
02108548-f3d2-411c-9599-ba3d3857e1fc,ff98fca8-74f9-11e8-92e7-0ac77f0f6524,4V,10,21.500000
0665cf74-db94-47bc-92c3-f520e7448d7b,04780f56-7617-11e9-bf44-0e1e2abc3cd0,03A,4,7.500000
0665cf74-db94-47bc-92c3-f520e7448d7b,097483ae-7626-11e9-a9ad-0e1e2abc3cd0,02C,10,17.000000
0665cf74-db94-47bc-92c3-f520e7448d7b,1a1a1912-7626-11e9-a5b0-0e1e2abc3cd0,02D,4,2.000000
0665cf74-db94-47bc-92c3-f520e7448d7b,32b42804-7622-11e9-8605-0e1e2abc3cd0,03E,4,4.000000
0665cf74-db94-47bc-92c3-f520e7448d7b,3380a4ca-7626-11e9-80ff-0e1e2abc3cd0,02E,4,5.500000
0665cf74-db94-47bc-92c3-f520e7448d7b,442ec950-ac9a-11e9-b988-1287442e9660,4C,10,11.000000
0665cf74-db94-47bc-92c3-f520e7448d7b,69749c6c-ac9a-11e9-bf66-1287442e9660,4D,4,6.500000
0665cf74-db94-47bc-92c3-f520e7448d7b,d76e2bb4-761e-11e9-8bc2-0e1e2abc3cd0,03B,4,2.500000
0665cf74-db94-47bc-92c3-f520e7448d7b,e613dce0-761e-11e9-b239-0e1e2abc3cd0,03C,10,26.500000
0665cf74-db94-47bc-92c3-f520e7448d7b,eabf475a-7625-11e9-8df2-0e1e2abc3cd0,02A,4,2.000000
0665cf74-db94-47bc-92c3-f520e7448d7b,f8f13cb6-7625-11e9-88a4-0e1e2abc3cd0,02B,4,1.000000
0665cf74-db94-47bc-92c3-f520e7448d7b,fab1f63c-761e-11e9-a7ae-0e1e2abc3cd0,03D,4,8.000000
09a46c08-f00d-433d-b42c-be45d131bda9,0766c21e-8b23-11e8-96ee-0ac77f0f6524,9A,10,23.500000
09a46c08-f00d-433d-b42c-be45d131bda9,0c179bba-8b25-11e8-84c8-0ac77f0f6524,12B,20,14.500000
09a46c08-f00d-433d-b42c-be45d131bda9,1136dbac-f43d-11e8-88b9-0af5174e198c,3A,18,15.500000
09a46c08-f00d-433d-b42c-be45d131bda9,171afc0a-d84f-11e9-b3d0-1287442e9660,10B,20,14.000000
09a46c08-f00d-433d-b42c-be45d131bda9,22baa2cc-8b25-11e8-83f1-0ac77f0f6524,12C,4,8.000000
09a46c08-f00d-433d-b42c-be45d131bda9,2f8a056c-8b23-11e8-96d2-0ac77f0f6524,9B,10,14.000000
09a46c08-f00d-433d-b42c-be45d131bda9,47cc7c66-8b25-11e8-86fd-0ac77f0f6524,15A,10,45.000000
09a46c08-f00d-433d-b42c-be45d131bda9,5502d6f2-d528-11e9-9fa8-1287442e9660,10D,4,7.000000
09a46c08-f00d-433d-b42c-be45d131bda9,5cbf7378-8b23-11e8-a5e9-0ac77f0f6524,9C,8,9.000000
09a46c08-f00d-433d-b42c-be45d131bda9,62d6e672-8b25-11e8-9e75-0ac77f0f6524,15B,10,46.000000
09a46c08-f00d-433d-b42c-be45d131bda9,71ba46bc-f43d-11e8-a9f7-0af5174e198c,3B,4,8.000000
09a46c08-f00d-433d-b42c-be45d131bda9,7c5f7218-8b24-11e8-b2e4-0ac77f0f6524,11A,10,14.000000
09a46c08-f00d-433d-b42c-be45d131bda9,7eabfcac-8b25-11e8-94bb-0ac77f0f6524,15C,8,2.500000
09a46c08-f00d-433d-b42c-be45d131bda9,8591b3ce-8b23-11e8-a531-0ac77f0f6524,9D,4,12.000000
09a46c08-f00d-433d-b42c-be45d131bda9,91a9ab16-f43d-11e8-9ba2-0af5174e198c,3C,10,20.500000
09a46c08-f00d-433d-b42c-be45d131bda9,926c4086-8b24-11e8-b2e4-0ac77f0f6524,11B,10,7.000000
09a46c08-f00d-433d-b42c-be45d131bda9,a4328e28-8b25-11e8-83f1-0ac77f0f6524,15D,4,7.000000
09a46c08-f00d-433d-b42c-be45d131bda9,a79bb7d2-d526-11e9-b310-1287442e9660,10A,4,6.500000
09a46c08-f00d-433d-b42c-be45d131bda9,ae5f97de-8b24-11e8-8e40-0ac77f0f6524,11C,4,7.000000
09a46c08-f00d-433d-b42c-be45d131bda9,c8564e76-8b24-11e8-9f02-0ac77f0f6524,11D,4,1.000000
09a46c08-f00d-433d-b42c-be45d131bda9,f1d8191e-8b24-11e8-b355-0ac77f0f6524,12A,4,6.500000
09a46c08-f00d-433d-b42c-be45d131bda9,fa064648-723b-11e9-b1cc-0e1e2abc3cd0,3D,4,18.000000
0af2e38e-9c9d-4a6f-8f0f-d708e08b5f6c,48e5e21a-6e22-11e8-8271-0ac77f0f6524,B1B,12,23.000000
0af2e38e-9c9d-4a6f-8f0f-d708e08b5f6c,683b0c44-6e22-11e8-bf3b-0ac77f0f6524,B1C,10,19.000000
0af2e38e-9c9d-4a6f-8f0f-d708e08b5f6c,90c1651e-6e22-11e8-b87b-0ac77f0f6524,2A,4,16.000000
0af2e38e-9c9d-4a6f-8f0f-d708e08b5f6c,b442e594-6e22-11e8-a893-0ac77f0f6524,3A,4,11.500000
0af2e38e-9c9d-4a6f-8f0f-d708e08b5f6c,fa67e28c-6e21-11e8-86b6-0ac77f0f6524,B1A,10,15.000000
0ecbbab0-bda0-4e40-b34d-b77d9abc6a58,0ae58746-ed3d-11e8-96b8-0af5174e198c,14D,4,1.000000
0ecbbab0-bda0-4e40-b34d-b77d9abc6a58,432abdca-ed3c-11e8-9586-0af5174e198c,12A,6,18.000000
0ecbbab0-bda0-4e40-b34d-b77d9abc6a58,508ab050-ed3d-11e8-a9a1-0af5174e198c,17A,4,1.500000
0ecbbab0-bda0-4e40-b34d-b77d9abc6a58,53544c02-ed3c-11e8-864f-0af5174e198c,12B,16,15.500000
0ecbbab0-bda0-4e40-b34d-b77d9abc6a58,583162e0-ed3d-11e8-af80-0af5174e198c,17B,10,17.500000
0ecbbab0-bda0-4e40-b34d-b77d9abc6a58,5fdf9be2-ed3d-11e8-afb7-0af5174e198c,17C,4,16.500000
0ecbbab0-bda0-4e40-b34d-b77d9abc6a58,67b5c9d2-ed3c-11e8-bbb2-0af5174e198c,12C,10,11.000000
0ecbbab0-bda0-4e40-b34d-b77d9abc6a58,7058dc0e-ed3d-11e8-86c9-0af5174e198c,18A,4,1.000000
0ecbbab0-bda0-4e40-b34d-b77d9abc6a58,780702d8-ed3c-11e8-ade3-0af5174e198c,12D,20,17.000000
0ecbbab0-bda0-4e40-b34d-b77d9abc6a58,7902fa06-ed3d-11e8-a88f-0af5174e198c,18B,10,4.500000
0ecbbab0-bda0-4e40-b34d-b77d9abc6a58,819c2be2-ed3d-11e8-a014-0af5174e198c,18C,5,1.000000
0ecbbab0-bda0-4e40-b34d-b77d9abc6a58,93752ab2-ed3d-11e8-949b-0af5174e198c,19A,4,2.500000
0ecbbab0-bda0-4e40-b34d-b77d9abc6a58,9a0925ae-ed3d-11e8-94f5-0af5174e198c,19B,10,3.000000
0ecbbab0-bda0-4e40-b34d-b77d9abc6a58,a09821a4-ed3d-11e8-a9a1-0af5174e198c,19C,4,0.500000
0ecbbab0-bda0-4e40-b34d-b77d9abc6a58,f185b082-ed3c-11e8-afb7-0af5174e198c,14A,4,0.500000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,36bf9d10-eba9-11e8-ba1f-0af5174e198c,8D,4,21.500000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,39e8a5de-eba1-11e8-9350-0af5174e198c,6C,8,17.500000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,3c880148-eba8-11e8-af85-0af5174e198c,7B,24,49.500000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,3db3e8fa-ebaa-11e8-abe9-0af5174e198c,6F,4,3.000000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,57131478-eba6-11e8-952d-0af5174e198c,6A,8,18.000000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,57a09de0-eba9-11e8-9f89-0af5174e198c,8E,4,14.000000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,5e2d1584-ebaa-11e8-ba48-0af5174e198c,7E,4,5.000000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,6bb085d2-eba1-11e8-b9e3-0af5174e198c,8C,8,21.500000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,725fd228-eba8-11e8-b637-0af5174e198c,6D,4,7.000000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,899b33e0-ebaa-11e8-ac6f-0af5174e198c,7A,2,1.500000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,934175de-eba6-11e8-b4ec-0af5174e198c,8A,8,23.000000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,97ab2ffa-eba8-11e8-ba1f-0af5174e198c,6E,4,3.500000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,c3a6ed88-eba8-11e8-952d-0af5174e198c,7C,4,9.500000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,d25be15a-eba6-11e8-aefd-0af5174e198c,7M,10,7.500000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,d9abe276-eba0-11e8-8a1d-0af5174e198c,8B,14,17.500000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,e50d761e-eba7-11e8-8240-0af5174e198c,6B,18,8.500000
0fbd2e6a-2bae-4e0f-9036-996f6c15cf1a,fc7316d2-eba8-11e8-a570-0af5174e198c,7D,4,12.000000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,02a3dcde-90b9-11e9-96eb-1287442e9660,07F,4,5.000000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,042d03f2-8c11-11e9-ad3b-1287442e9660,06E,4,5.000000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,0a9eda84-8c0d-11e9-9d24-1287442e9660,05B,4,19.500000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,25b0091e-90b9-11e9-a5c3-1287442e9660,07G,10,1.000000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,3929a03a-90ba-11e9-92aa-1287442e9660,08G,10,8.000000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,3abc7ca8-8c0d-11e9-a903-1287442e9660,05C,10,8.500000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,3dd6a546-8c10-11e9-9181-1287442e9660,06C,6,15.000000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,3f8b75ca-90b5-11e9-9585-1287442e9660,07A,4,1.000000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,4b69341e-8c0e-11e9-894d-1287442e9660,05E,10,7.000000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,5245c300-90ba-11e9-bb9b-1287442e9660,08H,6,2.000000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,66aaecaa-90b8-11e9-9e63-1287442e9660,07C,8,6.500000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,7312c388-8c11-11e9-b363-1287442e9660,06F,4,6.500000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,77aa8be0-8c0e-11e9-9027-1287442e9660,05F,4,12.000000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,953e2b86-90b8-11e9-ad3f-1287442e9660,07D,10,7.000000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,9e711f20-8c11-11e9-a3f8-1287442e9660,06G,10,10.500000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,bab25240-8c10-11e9-aa41-1287442e9660,06D,10,5.000000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,c2a78f18-90b8-11e9-96eb-1287442e9660,07E,4,8.000000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,cfd8e3a6-8c0f-11e9-9027-1287442e9660,06B,12,4.500000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,d134b976-8c0c-11e9-ae13-1287442e9660,05A,18,14.500000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,e4ff0dda-90b7-11e9-a7cb-1287442e9660,07B,12,6.500000
0ff88c16-25b6-418d-8935-6ee320fcdd9d,fb16dbc4-8c0d-11e9-8c57-1287442e9660,05D,18,6.000000
164ff5cf-a00f-4e69-8211-3ede6d9e742f,24b23d7c-a8fe-11e9-9230-1287442e9660,03E,10,2.500000
164ff5cf-a00f-4e69-8211-3ede6d9e742f,2c9e8366-a8fd-11e9-9989-1287442e9660,04E,4,1.000000
164ff5cf-a00f-4e69-8211-3ede6d9e742f,38e21038-a8fe-11e9-aec4-1287442e9660,03F,8,0.500000
164ff5cf-a00f-4e69-8211-3ede6d9e742f,40fb2c9c-a8fd-11e9-895a-1287442e9660,04F,10,9.500000
164ff5cf-a00f-4e69-8211-3ede6d9e742f,4b29473e-a8fe-11e9-8a7e-1287442e9660,03G,10,7.500000
164ff5cf-a00f-4e69-8211-3ede6d9e742f,5e521610-a8fe-11e9-93e9-1287442e9660,03H,4,1.000000
164ff5cf-a00f-4e69-8211-3ede6d9e742f,66adb1c6-a8fd-11e9-9187-1287442e9660,04H,10,16.500000
164ff5cf-a00f-4e69-8211-3ede6d9e742f,810a3dec-a8fc-11e9-b964-1287442e9660,04A,4,5.500000
164ff5cf-a00f-4e69-8211-3ede6d9e742f,9d8ccc4a-a8fd-11e9-a773-1287442e9660,03A,10,1.500000
164ff5cf-a00f-4e69-8211-3ede6d9e742f,aeca9aba-a8fc-11e9-9cc6-1287442e9660,04B,6,3.500000
164ff5cf-a00f-4e69-8211-3ede6d9e742f,b03a4dcc-a8fd-11e9-8a13-1287442e9660,03B,4,2.500000
164ff5cf-a00f-4e69-8211-3ede6d9e742f,be755432-a8fc-11e9-9e60-1287442e9660,04C,6,7.500000
164ff5cf-a00f-4e69-8211-3ede6d9e742f,ceeffda8-a8fc-11e9-ad5b-1287442e9660,04D,4,1.000000
173a736a-06c3-46ae-8c95-390e93adfcce,0ffa1940-818b-0134-903c-02e72120a212,7A,4,13.000000
173a736a-06c3-46ae-8c95-390e93adfcce,125bd110-818c-0134-f732-6e62de7a6771,9A,4,8.000000
173a736a-06c3-46ae-8c95-390e93adfcce,13969130-bd42-0134-9cf4-3acaa6123eb8,13A,24,8.500000
173a736a-06c3-46ae-8c95-390e93adfcce,38e27910-bd54-0134-4c7c-3281ebd15e04,10A,3,42.500000
173a736a-06c3-46ae-8c95-390e93adfcce,43880180-818c-0134-9042-02e72120a212,9B,10,45.500000
173a736a-06c3-46ae-8c95-390e93adfcce,5893cde0-818b-0134-f739-6e62de7a6771,7B,10,24.500000
173a736a-06c3-46ae-8c95-390e93adfcce,5cb46d10-bd42-0134-9d02-3acaa6123eb8,12A,4,11.000000
173a736a-06c3-46ae-8c95-390e93adfcce,61807b30-9915-0134-5d9e-4ad5f305bf70,8A,4,21.500000
173a736a-06c3-46ae-8c95-390e93adfcce,62b11700-bd53-0134-4c87-3281ebd15e04,12B,8,17.000000
173a736a-06c3-46ae-8c95-390e93adfcce,a702ee60-9915-0134-5dad-4ad5f305bf70,8B,8,31.500000
173a736a-06c3-46ae-8c95-390e93adfcce,c61690c0-9915-0134-5daa-4ad5f305bf70,11A,4,13.500000
173a736a-06c3-46ae-8c95-390e93adfcce,d18fb5e0-bd54-0134-9d02-3acaa6123eb8,10B,8,22.000000
173a736a-06c3-46ae-8c95-390e93adfcce,e1d2c2e0-9915-0134-5dae-4ad5f305bf70,11B,6,25.000000
196b43fc-443b-4283-8b17-dbaff85e3028,356ee398-ebfa-11e8-8f18-0af5174e198c,3C,10,27.000000
196b43fc-443b-4283-8b17-dbaff85e3028,3ac44634-ebfb-11e8-a906-0af5174e198c,3E,5,25.000000
196b43fc-443b-4283-8b17-dbaff85e3028,43aded2e-ebf9-11e8-8c1c-0af5174e198c,3G,12,19.000000
196b43fc-443b-4283-8b17-dbaff85e3028,453a289e-fe7b-11e8-99f8-0af5174e198c,3H,1,5.500000
196b43fc-443b-4283-8b17-dbaff85e3028,5fd5cf78-fe7b-11e8-99f8-0af5174e198c,3I,1,4.000000
196b43fc-443b-4283-8b17-dbaff85e3028,6f2652c4-ebfa-11e8-b0ad-0af5174e198c,3F,12,24.500000
196b43fc-443b-4283-8b17-dbaff85e3028,9cbeddd8-ebf9-11e8-a8a6-0af5174e198c,3A,4,26.500000
196b43fc-443b-4283-8b17-dbaff85e3028,c577799c-ebf9-11e8-8afd-0af5174e198c,3B,4,16.000000
196b43fc-443b-4283-8b17-dbaff85e3028,e976658e-ebf8-11e8-95e1-0af5174e198c,3D,20,13.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,17c7e7ac-94ea-11e8-8d48-0ac77f0f6524,PayMe 16C,6,32.000000
1b01a2a2-b4c4-4534-9b3a-be178254413e,18c39a20-9937-0134-5df5-4ad5f305bf70,20A,2,14.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,30d499f0-4fcc-0134-af72-1208249dbf7d,18B,4,18.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,3cbd5e30-9937-0134-abfd-1a2d781fef99,20B,12,22.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,4224b8c0-8614-0134-3693-1a7e14b9a5fb,PayMe 16A,10,40.000000
1b01a2a2-b4c4-4534-9b3a-be178254413e,443c2710-6ab9-0134-b057-7246354c19d2,12B,4,10.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,49734870-9830-0134-ada6-661eab7ed297,PayMe 16D,2,12.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,4d245236-3e0b-11e8-9b5c-0eea07b0dbbc,PayMe L15 Football Pitch,30,19.000000
1b01a2a2-b4c4-4534-9b3a-be178254413e,5a271fb0-4fcc-0134-6f4b-5e5459fdbf56,17A,4,15.000000
1b01a2a2-b4c4-4534-9b3a-be178254413e,688808c0-9937-0134-5dee-4ad5f305bf70,20C,12,30.000000
1b01a2a2-b4c4-4534-9b3a-be178254413e,76f61ab0-8614-0134-3689-1a7e14b9a5fb,PayMe 16B,4,38.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,796052c0-4fcb-0134-af6c-1208249dbf7d,19A,4,10.000000
1b01a2a2-b4c4-4534-9b3a-be178254413e,802dbb30-4fcc-0134-af68-1208249dbf7d,17B,4,12.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,97acede2-0ed4-11e8-99ec-0eea07b0dbbc,PayMe L15 Boardroom,10,37.000000
1b01a2a2-b4c4-4534-9b3a-be178254413e,9cee9130-4fcb-0134-af7e-1208249dbf7d,19B,4,13.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,9cfebff0-6ab8-0134-b055-7246354c19d2,11A,4,8.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,a2ec7880-4fcc-0134-6f5b-5e5459fdbf56,17C,3,21.000000
1b01a2a2-b4c4-4534-9b3a-be178254413e,b562df80-6ab8-0134-b05a-7246354c19d2,11B,4,16.000000
1b01a2a2-b4c4-4534-9b3a-be178254413e,b690fdc0-4fcb-0134-6f57-5e5459fdbf56,19C,3,6.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,cb0462a0-6ab8-0134-1a46-36e851320e2a,11C,3,2.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,d1a7c260-8612-0134-3687-1a7e14b9a5fb,PayMe 15A,4,40.000000
1b01a2a2-b4c4-4534-9b3a-be178254413e,d2da1002-3fe3-11e9-b30e-0af5174e198c,PayMe L16 Standup Area,10,13.000000
1b01a2a2-b4c4-4534-9b3a-be178254413e,ea742ca8-3fe2-11e9-855f-0af5174e198c,PayMe 16E,2,7.000000
1b01a2a2-b4c4-4534-9b3a-be178254413e,ee0d7d00-6ab8-0134-1a4c-36e851320e2a,12A,10,17.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,f0a30c9c-3148-11e8-a03e-0eea07b0dbbc,PayMe L15 Standup Area,20,11.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,f69f7520-4fcb-0134-af7d-1208249dbf7d,18A,10,24.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,faa97cb0-8612-0134-3695-1a7e14b9a5fb,PayMe 15C,3,30.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,fc7db3b0-05e4-11ea-ad29-0ab26917b63b,17E - WeWork Internal Use Only,14,8.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,fdc43e6a-3fe2-11e9-a709-0af5174e198c,PayMe L16 Lounge,6,33.500000
1b01a2a2-b4c4-4534-9b3a-be178254413e,ff1da4f0-8613-0134-3697-1a7e14b9a5fb,PayMe 15B ,4,33.500000
262adc8f-bad9-435a-8d8a-8fde521d68eb,08c0e664-aa6b-11e8-a145-0ac77f0f6524,42D,8,2.500000
262adc8f-bad9-435a-8d8a-8fde521d68eb,1771adb0-aa6b-11e8-a335-0ac77f0f6524,42E,4,7.500000
262adc8f-bad9-435a-8d8a-8fde521d68eb,2188743e-aa69-11e8-a123-0ac77f0f6524,40B,4,15.000000
262adc8f-bad9-435a-8d8a-8fde521d68eb,2488532e-aa6a-11e8-82f9-0ac77f0f6524,41A,4,12.500000
262adc8f-bad9-435a-8d8a-8fde521d68eb,383e90fe-aa6a-11e8-9b30-0ac77f0f6524,41B,10,12.500000
262adc8f-bad9-435a-8d8a-8fde521d68eb,4262e3b8-aa6b-11e8-a6c3-0ac77f0f6524,42F,4,8.000000
